image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
_MG_1672.JPG,লাল রঙের পোশাক পরে আছেন ও একটি শিশু কম্বল গায়ে দিয়ে টেনে নিচ্ছে এবং অন্যরা তাদের সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে,0.0499999999875,0.2857142853061225,0.08510638040742426,0.08510638040742426,0.0,0.08510638040742426,0,0,0.1171875,0.09090909086776859
IMG_0606.JPG,একজন নারী ও ছাতা নিয়ে বসে আছে ২ জন মানুষ আছে।,0.18181818165289254,0.33333333277777777,0.2352941128027682,0.2352941128027682,0.0,0.2352941128027682,0,0,0.303030303030303,0.13333333324444444
3442.png,রাস্তা দিয়ে একজন মানুষ দেখা যাচ্ছে।,0.33333333277777777,0.1999999998,0.24999999500000003,0.24999999500000003,0.0,0.24999999500000003,0,0,0.4,0.16666666652777776
8585.png,একজন পুরুষ মানুষ কাজ করছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3076923076923077,0.0
5454.png,কিছু ছেলেমেয়ে একসাথে বসে আছে।,0.3999999992,0.49999999875,0.4444444385185186,0.4444444385185186,0.0,0.4444444385185186,0,0,0.27586206896551724,0.2857142853061225
2663794355_e726ec7e05.jpg,বিকিনি পরিহিত একজন মহিলা একটি পাথরের উপর বসে আছে।,0.2222222219753086,0.2857142853061225,0.24999999476562512,0.24999999476562512,0.1428571377551022,0.24999999476562512,0,0,0.4358974358974359,0.14285714275510203
1357.png,একটি লোক <unk> বিক্রি করছেন।,0.1999999996,0.06666666662222222,0.09999999615000013,0.09999999615000013,0.0,0.09999999615000013,0,0,0.18867924528301883,0.0624999999609375
2563578471_9a4e4c2ecc.jpg,একটি ছেলে সৈকতে খেলছে,0.49999999875,0.2857142853061225,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.5217391304347826,0.2222222219753086
peakpx.jpg,একজন মেয়ে হাঁসি মুখে বসে আছে।,0.16666666638888888,0.16666666638888888,0.16666666138888903,0.16666666138888903,0.0,0.16666666138888903,0,0,0.4285714285714286,0.09090909082644627
566794440_f9ec673a2f.jpg,একজন লোক একটি বেসবল খেলছে,0.1999999996,0.3333333322222222,0.24999999468750006,0.24999999468750006,0.0,0.24999999468750006,0,0,0.4,0.14285714265306124
9100.png,একটি শিশু আছে।,0.9999999966666667,0.5999999988,0.7499999934375,0.7499999934375,0.6666666600000001,0.7499999934375,0,0,0.5625,0.5999999988
2490863987_715383944a.jpg,একটি বিশাল <unk> <unk> সামনে এক ব্যক্তি একটি থালা নিয়ে দাঁড়িয়ে আছে,0.24999999979166665,0.2727272724793388,0.26086956000000006,0.26086956000000006,0.0,0.26086956000000006,0,0,0.40909090909090906,0.16666666657407406
pexels-niaz-sumon-103839943-10126101.jpg,একটি শিশু আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1875,0.0
8425.png,একজন পুরুষ বসে কাজ করছে।,0.1999999996,0.3333333322222222,0.24999999468750006,0.24999999468750006,0.0,0.24999999468750006,0,0,0.4444444444444444,0.14285714265306124
7489.png,একটি কুকুর একটি পাখি নিয়ে বসে আছে,0.14285714265306124,0.16666666638888888,0.15384614863905344,0.15384614863905344,0.0,0.15384614863905344,0,0,0.5217391304347826,0.09090909082644627
2271671533_7538ccd556.jpg,বরফের মধ্যে একটি হ্রদ সহ একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ এবং একটি হ্রদ,0.0499999999875,0.2857142853061225,0.08510638040742426,0.08510638040742426,0.0,0.08510638040742426,0,0,0.16216216216216217,0.18181818165289254
314685044_da4390728e.jpg,একটি মহিলা একটি রেকর্ড প্রদর্শন করছে।,0.33333333277777777,0.2222222219753086,0.2666666615111111,0.2666666615111111,0.15384614887573977,0.2666666615111111,0,0,0.39473684210526316,0.16666666652777776
5334.png,পাহাড় দিয়ে পানি ঝড়ছে কয়েকজন গোসল করছে।,0.9999999985714286,0.7777777769135802,0.874999993984375,0.874999993984375,0.5714285657142858,0.874999993984375,0,0,0.84375,0.7777777769135802
3435233065_3411f2d29d.jpg,একটি শিশু গাছের পাশে সাইকেল চালাচ্ছে ।,0.2857142853061225,0.33333333277777777,0.3076923022485208,0.3076923022485208,0.1818181765289258,0.3076923022485208,0,0,0.5925925925925926,0.18181818165289254
6424.png,দুইজন লোক রাস্তার পাশে দাড়িয়ে আছে।,0.16666666638888888,0.05882352937716263,0.08695651780718354,0.08695651780718354,0.0,0.08695651780718354,0,0,0.2727272727272727,0.045454545433884296
1355703632_5683a4b6fb.jpg,গেম <unk> পরা খেলোয়াড় বল ধরে থাকে,0.2857142853061225,0.24999999968749997,0.2666666613333334,0.2666666613333334,0.0,0.2666666613333334,0,0,0.3870967741935484,0.15384615372781063
6949.png,একটি রাস্তা দিয়ে গাছ ও নিচে একটি সেতুর উপর দিয়ে একজন লোক হাত দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে পানি দিয়ে,0.02499999999375,0.12499999984374999,0.04166666387152797,0.04166666387152797,0.0,0.04166666387152797,0,0,0.12,0.05263157891966759
2403.png,একজন মানুষ একটি নৌকা চালাচ্ছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2647058823529411,0.0
2512682478_b67cc525c7.jpg,একটি শিশু একটি ফুটবল খেলছে,0.1999999996,0.16666666638888888,0.1818181765289258,0.1818181765289258,0.0,0.1818181765289258,0,0,0.46153846153846156,0.1111111109876543
2084.png,একজন বয়স্ক লোক বই পড়ছে।,0.1999999996,0.12499999984374999,0.15384614887573977,0.15384614887573977,0.0,0.15384614887573977,0,0,0.303030303030303,0.08333333326388888
401476986_73918145a3.jpg,একটি কালো রঙের একটি কালো রঙের একটি কুকুর ঘাসের উপর দৌড়াচ্ছে,0.45454545413223135,0.3846153843195266,0.4166666613541667,0.4166666613541667,0.13333332871111125,0.33333332809027777,0,0,0.375,0.29999999969999996
3778.png,সূর্য দূরত্বে সূর্য দূরত্বে সূর্য,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.23809523809523814,0.0
7201.png,কয়েকজন মানুষ আছে।,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.4375,0.16666666638888888
4897.png,একজন মানুষ আছে।,0.3333333322222222,0.1999999996,0.24999999468750006,0.24999999468750006,0.0,0.24999999468750006,0,0,0.26315789473684215,0.14285714265306124
3016178284_ec50a09e8c.jpg,সাইকেল চালক প্রতিযোগিতার সাইকেল চালাচ্ছে,0.5999999988,0.4285714279591837,0.4999999943055557,0.4999999943055557,0.1999999948000001,0.4999999943055557,0,0,0.6060606060606061,0.24999999968749997
3518.png,একটি শিশু দড়ির সাথে খেলছে,0.1999999996,0.0999999999,0.13333332871111125,0.13333332871111125,0.0,0.13333332871111125,0,0,0.3529411764705882,0.07142857137755101
2856252334_1b1a230e70.jpg,একটি ছেলে খালি গায়ে ছোট ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে একজন ছেলে দাড়িয়ে আছে,0.07499999998125,0.4285714279591837,0.12765957187867819,0.12765957187867819,0.04444444211358036,0.12765957187867819,0,0,0.21379310344827585,0.24999999979166665
3330654550_3efe9a71af.jpg,ময়লার স্তূপে কাজ করছে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0
1466479163_439db855af.jpg,একটি কুকুর একটি ফ্রিসবি ধরার জন্য দৌড়াচ্ছে,0.4285714279591837,0.49999999916666665,0.4615384558579882,0.4615384558579882,0.1818181765289258,0.4615384558579882,0,0,0.6206896551724138,0.3333333329629629
3436.png,অনেকগুলো শিশু আছে।,0.9999999966666667,0.37499999953124996,0.5454545404958677,0.5454545404958677,0.22222221827160496,0.5454545404958677,0,0,0.3666666666666667,0.37499999953124996
3441145615_b4fcd9eea0.jpg,কিছু মানুষ লাইনে দাড়িয়ে আছে।,0.1999999996,0.1111111109876543,0.14285713806122466,0.14285713806122466,0.0,0.14285713806122466,0,0,0.24242424242424243,0.07692307686390532
1171.png,একজন নারী ও একজন নারী আছে।,0.49999999916666665,0.49999999916666665,0.4999999941666667,0.4999999941666667,0.19999999460000012,0.4999999941666667,0,0,0.6363636363636364,0.4285714279591837
2895700779_fac1d9d278.jpg,একটি শিশু হাত দিয়ে ছবি তুলছে।,0.16666666638888888,0.14285714265306124,0.15384614863905344,0.15384614863905344,0.0,0.15384614863905344,0,0,0.31999999999999995,0.08333333326388888
2747714500_49476225c6.jpg,কয়েকজন ছোট মেয়ে হাঁসি মুখে দাঁড়িয়ে আছে।,0.2857142853061225,0.16666666652777776,0.2105263109141275,0.2105263109141275,0.11764705411764723,0.2105263109141275,0,0,0.31818181818181823,0.11764705875432525
7969.png,একজন লোক একটা গাছের কাছে হতে ঝুলে আছে,0.12499999984374999,0.0999999999,0.11111110604938293,0.11111110604938293,0.0,0.11111110604938293,0,0,0.37142857142857144,0.0624999999609375
2257099774_37d0d3aa9a.jpg,একটি কালো চুলের লোকটি কার্নিভাল,0.1999999996,0.14285714265306124,0.16666666152777793,0.16666666152777793,0.0,0.16666666152777793,0,0,0.46153846153846156,0.09090909082644627
_MG_3151.JPG,চোখে চশমা,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1428571428571429,0.0
1263126002_881ebd7ac9.jpg,একটি শিশু একটি লাল এবং একটি ছোট মেয়েকে নিয়ে খেলছে।,0.29999999969999996,0.4285714279591837,0.35294117121107266,0.35294117121107266,0.13333332835555572,0.23529411252595167,0,0,0.3846153846153846,0.16666666652777776
5862.png,কয়েকজন মানুষ আছে।,0.9999999966666667,0.5999999988,0.7499999934375,0.7499999934375,0.6666666600000001,0.7499999934375,0,0,0.5714285714285714,0.5999999988
3208074567_ac44aeb3f3.jpg,এক ব্যক্তি পানির ছিটা ঢাকা জলে স্লাইড থেকে জলের ছিটা ঢাকা জলে স্লাইড থেকে জলের ছিটা ঢাকা জলে স্লাইড থেকে জলের ছিটা ঢাকা জলে স্লাইড থেকে জলের ছিটা ঢাকা জলে স্লাইড থেকে জলের ছিটা ঢাকা জলে স্লাইড থেকে জলের ছিটা,0.0499999999875,0.33333333277777777,0.08695651943289232,0.08695651943289232,0.0,0.08695651943289232,0,0,0.11428571428571432,0.15384615372781063
2974.png,অনেকগুলো শিশু আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.18181818181818177,0.0
247097023_e656d5854d.jpg,একটি লোক পাথরের দেয়াল ধরে হেঁটে যাচ্ছে।,0.4285714279591837,0.21428571413265304,0.28571428099773244,0.28571428099773244,0.0,0.22222221722222232,0,0,0.4,0.16666666657407406
3751594676_edfbfa0688.jpg,একটি শিশু হাসছে,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.11764705660899655,0.28571428000000004,0,0,0.46153846153846156,0.16666666638888888
1375.png,একটি কালো গরুকে একটি <unk>,0.1999999996,0.16666666638888888,0.1818181765289258,0.1818181765289258,0.0,0.1818181765289258,0,0,0.4782608695652174,0.1111111109876543
2648165716_02e2e74fd6.jpg,একটি শিশু একটি লাল এবং লাল সাদা রঙের একটি মেরু <unk>,0.2727272724793388,0.4285714279591837,0.33333332820987654,0.33333332820987654,0.12499999515625017,0.33333332820987654,0,0,0.3783783783783784,0.24999999979166665
3484.png,একটা ছেলে দাড়িয়ে আছে।,0.49999999875,0.2222222219753086,0.3076923029585799,0.3076923029585799,0.18181817752066123,0.3076923029585799,0,0,0.2777777777777778,0.1999999998
3585123310_9a8e94bd2b.jpg,একটি কুকুর ছানা আছে।,0.49999999875,0.2222222219753086,0.3076923029585799,0.3076923029585799,0.0,0.3076923029585799,0,0,0.33333333333333337,0.18181818165289254
2869.png,১ জন ছেলে ১ জন ছেলে দাড়িয়ে আছেন।,0.12499999984374999,0.09090909082644627,0.10526315290858747,0.10526315290858747,0.0,0.10526315290858747,0,0,0.26315789473684215,0.06666666662222222
2148695079_9ae6a9b1c7.jpg,বরফের মধ্যে একটি সাদা কুকুর,0.7999999984,0.3999999996,0.5333333281777778,0.5333333281777778,0.2499999943750001,0.39999999420000004,0,0,0.368421052631579,0.3636363633057851
1663454406_5e2cf8c5bb.jpg,একজন মহিলা একটি পতাকা হাতে নিয়ে দাঁড়িয়ে আছে,0.49999999937499995,0.6666666655555555,0.5714285657142858,0.5714285657142858,0.16666666152777793,0.5714285657142858,0,0,0.5862068965517242,0.3999999996
3511890331_6163612bb9.jpg,ঘোড়া ঘোড়া দৌড়ে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.41666666666666663,0.0
244368383_e90b6b2f20.jpg,একটি খেলার মাঠে অনেক ছেলে মেয়ে খেলছে।,0.2857142853061225,0.2857142853061225,0.28571428030612256,0.28571428030612256,0.0,0.16666666152777793,0,0,0.375,0.16666666652777776
252802010_3d47bee500.jpg,দুটি কুকুর ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর বসে ঘাসের উপর,0.07499999998125,0.5999999988,0.13333333129876546,0.13333333129876546,0.09302325408328828,0.13333333129876546,0,0,0.11643835616438358,0.4285714279591837
2839807428_efe42423f2.jpg,একটি লোক একটি বল পেতে লাফিয়ে উঠছে।,0.2857142853061225,0.2857142853061225,0.28571428030612256,0.28571428030612256,0.0,0.28571428030612256,0,0,0.5,0.124999999921875
3304556387_203b9d4db0.jpg,একটি বাদামী কুকুরটি বাইরে একটি লাঠি নিয়ে খেলেন।,0.24999999968749997,0.13333333324444444,0.17391303879017025,0.17391303879017025,0.0,0.17391303879017025,0,0,0.43333333333333335,0.09999999995
7887.png,একটি নৌকা চালিয়ে যাচ্ছে একজন লোক।,0.49999999916666665,0.5999999988,0.5454545395041324,0.5454545395041324,0.2222222167901236,0.4615384558579882,0,0,0.375,0.37499999953124996
5950.png,একজন পুরুষ বসে আছেন।,0.7499999981250001,0.3333333329629629,0.4615384565680474,0.4615384565680474,0.36363635900826446,0.4615384565680474,0,0,0.3939393939393939,0.29999999969999996
8992.png,টুপি মাথায় টুপি পরা লোক একটি পোল দূরে তাকিয়ে আছে।,0.29999999969999996,0.23076923059171597,0.2608695600756144,0.2608695600756144,0.0,0.2608695600756144,0,0,0.3829787234042553,0.15789473675900276
8225.png,একজন নারী হাসছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3076923076923077,0.0
364213568_7f83e7d144.jpg,দুটি কুকুর পানিতে খেলছে,0.49999999875,0.3999999992,0.4444444385185186,0.4444444385185186,0.28571428000000004,0.4444444385185186,0,0,0.2894736842105263,0.2857142853061225
278608022_4175813019.jpg,একটি ছেলে একটি ফুটবলের জন্য লড়াই করছে,0.2857142853061225,0.1999999998,0.23529411252595167,0.23529411252595167,0.0,0.23529411252595167,0,0,0.5,0.09090909082644627
3702436188_2c26192fd0.jpg,একজন লোক একটি স্কেটবোর্ডে চড়ে একটি ঢালু কাঠামোর উপর দিয়ে লাফাচ্ছে,0.2727272724793388,0.9999999966666667,0.42857142459183667,0.42857142459183667,0.16666666361111113,0.2857142819387755,0,0,0.4,0.29999999969999996
3320356356_1497e53f80.jpg,একজন মানুষ আছে।,0.3333333322222222,0.1999999996,0.24999999468750006,0.24999999468750006,0.0,0.24999999468750006,0,0,0.38888888888888884,0.14285714265306124
3124549928_10904a5a83.jpg,একটি ছোট মেয়ে বরফে টুপি পরে আছে,0.14285714265306124,0.12499999984374999,0.13333332817777796,0.13333332817777796,0.0,0.13333332817777796,0,0,0.4545454545454546,0.07692307686390532
2445442929_8c81d42460.jpg,একজন পুরুষ আছে।,0.3333333322222222,0.1111111109876543,0.16666666263888896,0.16666666263888896,0.0,0.16666666263888896,0,0,0.2727272727272727,0.09090909082644627
7813.png,একজন পুরুষ ও একটি শিশু দাড়িয়ে আছে।,0.4285714279591837,0.5999999988,0.4999999943055557,0.4999999943055557,0.1999999948000001,0.4999999943055557,0,0,0.5416666666666667,0.3333333329629629
694496803_f2a05869cf.jpg,এক ব্যক্তি একটি ছবির জন্য পোজ দিচ্ছেন,0.14285714265306124,0.0999999999,0.11764705384083066,0.11764705384083066,0.0,0.11764705384083066,0,0,0.36585365853658536,0.06666666662222222
6723.png,কয়েকজন ছেলেমেয়ে একসাথে বসে আছে।,0.3999999992,0.33333333277777777,0.36363635801652905,0.36363635801652905,0.11764705508650528,0.36363635801652905,0,0,0.36363636363636365,0.2222222219753086
2359.png,একটি ছোট ছেলে প্রাকৃতিক মাটিতে শুয়ে আছে,0.14285714265306124,0.16666666638888888,0.15384614863905344,0.15384614863905344,0.0,0.15384614863905344,0,0,0.43999999999999995,0.08333333326388888
2608.png,দেয়ালে চিত্রকর্ম এর মাঝে বসে আছে।,0.33333333277777777,0.2857142853061225,0.3076923022485208,0.3076923022485208,0.1818181765289258,0.3076923022485208,0,0,0.375,0.18181818165289254
4564.png,৪ জন ছেলে দাড়িয়ে আছে।,0.3999999992,0.24999999968749997,0.3076923024852071,0.3076923024852071,0.1818181768595043,0.3076923024852071,0,0,0.3548387096774194,0.18181818165289254
3616638478_641d02183d.jpg,দু'জন মহিলা একটি বিশাল দালানের পাশে দাঁড়িয়ে আছেন।,0.37499999953124996,0.2727272724793388,0.31578946847645434,0.31578946847645434,0.11764705384083066,0.31578946847645434,0,0,0.4390243902439024,0.19999999986666667
3477672764_7f07657a26.jpg,ছেলেরা ফুটবল খেলছে,0.3333333322222222,0.14285714265306124,0.1999999954000001,0.1999999954000001,0.0,0.1999999954000001,0,0,0.2777777777777778,0.1111111109876543
3139895886_5a6d495b13.jpg,একটি কুকুর দৌড়াচ্ছে,0.6666666644444444,0.33333333277777777,0.44444443901234576,0.44444443901234576,0.28571428081632655,0.44444443901234576,0,0,0.5,0.2857142853061225
3206058778_7053ee6b52.jpg,একজন মহিলা একটি <unk>,0.49999999875,0.2222222219753086,0.3076923029585799,0.3076923029585799,0.0,0.3076923029585799,0,0,0.25,0.18181818165289254
844.png,৪ জন শারি পরা এবং ২ টি নীল শাড়ি পরা এবং ২ টি নীল শাড়ি পরা এবং ২ টি নীল শাড়ি পরা এবং ২ টি নীল শাড়ি পরা এবং ২ টি নীল শাড়ি পরা এবং ২ টি নীল শাড়ি পরা,0.0499999999875,0.2222222219753086,0.08163265002915464,0.08163265002915464,0.042553188646446534,0.08163265002915464,0,0,0.16981132075471694,0.124999999921875
343942396_206148098835090_237545729238315663_n.jpg,একজন মানুষ দেখা যাচ্ছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.24242424242424243,0.0
4745.png,একটি নৌকা চলে যাচ্ছে।,0.249999999375,0.3333333322222222,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.46153846153846156,0.16666666638888888
3189307452_aebc12380b.jpg,একটি সাদা কুকুর হলুদ চাকতি নিয়ে তুষারে একটি কুকুর দৌড়ে বেড়াচ্ছে,0.2727272724793388,0.4285714279591837,0.33333332820987654,0.33333332820987654,0.19999999480000014,0.33333332820987654,0,0,0.41463414634146345,0.23076923059171597
526955751_f519d62b58.jpg,একটি শিশু পানিতে খেলছে,0.249999999375,0.0999999999,0.14285713857142868,0.14285713857142868,0.0,0.14285713857142868,0,0,0.21739130434782605,0.07692307686390532
5537.png,একদল লোক একটি বিশাল দালানের বাইরে দাঁড়িয়ে আছে,0.12499999984374999,0.0999999999,0.11111110604938293,0.11111110604938293,0.0,0.11111110604938293,0,0,0.32352941176470584,0.05882352937716263
5251.png,কয়েকজন পুরুষ দাড়িয়ে আছে।,0.7499999981250001,0.49999999916666665,0.5999999940000001,0.5999999940000001,0.24999999468750006,0.5999999940000001,0,0,0.4666666666666667,0.4285714279591837
7535.png,একটি শিশু তাকিয়ে আছে।,0.9999999975,0.9999999975,0.9999999925,0.9999999925,0.9999999916666666,0.9999999925,1,1,1.0,0.9999999975
3625519177_4c2bb9e7f0.jpg,একজন লোক একটি <unk> সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে সাথে,0.0499999999875,0.33333333277777777,0.08695651943289232,0.08695651943289232,0.045454543419421574,0.08695651943289232,0,0,0.13008130081300817,0.2222222219753086
